"","curl1","curl2","curl3","strait1","strait2","strait3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"Lrp1",3.6894500258221,2.44850292476242,16.3019006727009,2.87451089647355,0,0,4.21906075329315,2.88092746654749,1.51750510861109,1.89846310908586,0.0576351030132257,0.11934088481013,"Lrp1","16971"
"Lrp10",0,0,1.08679337818006,0,3.39661689419212,0,0.747235045395363,-1.72653691690243,3.10207829326932,-0.556574255604238,0.577818347308134,NA,"Lrp10","65107"
"Lrp11",0,11.0182631614309,0,4.79085149412259,11.3220563139737,14.4020404474694,6.92220190283277,-1.55059534073233,1.36777640576553,-1.13366141877881,0.256936599074371,0.371270586788838,"Lrp11","237253"
"Lrp12",4.74357860462841,1.22425146238121,1.08679337818006,2.87451089647355,9.05764505117899,3.32354779556986,3.71838786473535,-0.997932318639514,1.22546888100671,-0.81432693567847,0.415457682913622,0.535876401898898,"Lrp12","239393"
"Lrp1b",20.02844299732,11.0182631614309,14.1283139163407,4.79085149412259,5.66102815698687,2.21569853037991,9.64043304276349,1.84989326113019,0.825780786233939,2.24017474367117,0.0250795806399454,0.0635189760742484,"Lrp1b","94217"
"Lrp2",18.9743144185137,3.67275438714363,14.1283139163407,14.3725544823678,13.5864675767685,11.0784926518995,12.6354829055056,-0.0499633872450444,0.761505222552302,-0.0656113520503305,0.947687250960922,0.963437282900673,"Lrp2","14725"
"Lrp2bp",7.3789000516442,11.0182631614309,2.17358675636011,14.3725544823678,13.5864675767685,14.4020404474694,10.4886354126735,-1.04634989964942,0.787187257913868,-1.32922616458803,0.183773365375169,0.288619646790187,"Lrp2bp","67620"
"Lrp3",0.527064289403157,1.22425146238121,0,0,1.13220563139737,2.21569853037991,0.849869985593608,-0.976557653949899,2.40734588229567,-0.405657392704468,0.684994352559997,NA,"Lrp3","435965"
"Lrp4",1.05412857880631,1.22425146238121,1.08679337818006,2.87451089647355,3.39661689419212,3.32354779556986,2.15997483426719,-1.52144592936625,1.44437992005876,-1.05335577450035,0.292177965390186,0.410511395302615,"Lrp4","228357"
"Lrp5",0,0,1.08679337818006,3.83268119529807,9.05764505117899,2.21569853037991,2.6988030258395,-3.94369028893578,1.74519372526959,-2.25974356418602,0.0238371708472484,0.0609106794827902,"Lrp5","16973"
"Lrp6",4.21651431522526,2.44850292476242,3.26038013454017,3.83268119529807,12.4542619453711,4.43139706075981,5.10728959599281,-1.01956260580905,1.03323643603265,-0.98676602010271,0.323757356353622,0.443546742270157,"Lrp6","16974"
"Lrp8",111.210565064066,175.067959120513,335.819153857638,0.958170298824518,2.26441126279475,7.75494485632967,105.512534076694,5.84854215310548,0.741717218671125,7.88513736216593,3.14189714456049e-15,1.47530143796796e-13,"Lrp8","16975"
"Lrpap1",0,1.22425146238121,2.17358675636011,0,0,1.10784926518995,0.750947913988546,1.51811516659183,2.77318787983223,0.547426006594143,0.584086092342903,NA,"Lrpap1","16976"
"Lrpprc",2.10825715761263,0,0,27.786938665911,16.9830844709606,16.6177389778493,10.5826698787223,-4.41426224596532,1.11057678230431,-3.97474746123024,7.04539739176538e-05,0.000453400588971584,"Lrpprc","72416"
"Lrr1",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrr1","69706"
"Lrrc1",3.6894500258221,11.0182631614309,5.43396689090028,4.79085149412259,6.79323378838425,2.21569853037991,5.65691064850667,0.507339599987012,0.992989178616924,0.510921579924622,0.60940596966468,0.70762842215577,"Lrrc1","214345"
"Lrrc10",0.527064289403157,0,0,0,0,1.10784926518995,0.272485592432185,-0.313077051248528,4.07237789818556,-0.0768781923180605,0.938720446203516,NA,"Lrrc10","237560"
"Lrrc10b",1.05412857880631,0,2.17358675636011,0,0,0,0.537952555861071,2.46685380336667,3.33660011362649,0.739331570868255,0.459705683096598,NA,"Lrrc10b","278795"
"Lrrc14",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc14","223664"
"Lrrc14b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc14b","432779"
"Lrrc15",5.79770718343473,9.79401169904967,13.0415205381607,0,0,0,4.77220657010751,5.59468828991329,1.57139359464671,3.56033543026572,0.000370381374794281,0.00190893013565659,"Lrrc15","74488"
"Lrrc16a",23.1908287337389,26.9335321723866,19.562280807241,0,3.39661689419212,0,12.1805431012598,4.42537266950566,1.10624547000606,4.00035325747496,6.32479973846437e-05,0.000413797625075593,"Lrrc16a",NA
"Lrrc16b",0,1.22425146238121,3.26038013454017,4.79085149412259,1.13220563139737,1.10784926518995,1.91925633127188,-0.756044551108846,1.7360954477363,-0.435485590434934,0.663209996022973,0.753289572706388,"Lrrc16b",NA
"Lrrc17",2.63532144701579,7.34550877428725,0,0.958170298824518,3.39661689419212,1.10784926518995,2.5739111132516,0.856858805732524,1.54843708587038,0.553370113355869,0.580009999563554,0.682304191926443,"Lrrc17","74511"
"Lrrc18",3.6894500258221,6.12125731190604,2.17358675636011,0,0,0,1.99738234901471,4.34473093790009,1.92881695398826,2.25253668001849,0.0242883774601267,0.061824973745685,"Lrrc18","67580"
"Lrrc19",22.6637644443358,7.34550877428725,6.52076026908034,2.87451089647355,7.92543941978162,4.43139706075981,8.62689681078639,1.31252039010733,0.915093446340098,1.43430203260305,0.151486090526868,0.248273419717549,"Lrrc19","100061"
"Lrrc2",0,2.44850292476242,1.08679337818006,314.279858014442,340.79389505061,177.255882430392,139.310821966398,-8.29392942778661,0.952720348900519,-8.70552354356466,3.16112136205622e-18,2.05802576037672e-16,"Lrrc2","74249"
"Lrrc20",0,0,0,0,2.26441126279475,3.32354779556986,0.931326509727434,-3.50230085184331,2.77859228615494,-1.26045871115904,0.207503933529243,NA,"Lrrc20","216011"
"Lrrc23",0,1.22425146238121,0,0,1.13220563139737,0,0.392742848963097,-0.15516908551642,3.84075093564996,-0.0404007154111806,0.967773659900768,NA,"Lrrc23","16977"
"Lrrc24",0,1.22425146238121,1.08679337818006,0,0,0,0.385174140093544,1.93642713641526,3.85283687263038,0.502597748212795,0.615247112766796,NA,"Lrrc24","378937"
"Lrrc25",0,0,0,0.958170298824518,0,1.10784926518995,0.344336594002412,-2.08033390427478,3.98538022491,-0.521991325011344,0.601676370638553,NA,"Lrrc25","211228"
"Lrrc26",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc26","227618"
"Lrrc27",2.10825715761263,0,0,4.79085149412259,6.79323378838425,3.32354779556986,2.83598170594822,-2.50329829487312,1.54162125015237,-1.62380889250567,0.1044166016065,0.187067233631723,"Lrrc27","76612"
"Lrrc28",0.527064289403157,2.44850292476242,3.26038013454017,11.4980435858942,9.05764505117899,1.10784926518995,4.64991420849482,-1.89866022050151,1.24405809278048,-1.52618292627958,0.126964314327423,0.216458422091047,"Lrrc28","67867"
"Lrrc29",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc29","234684"
"Lrrc3",1.05412857880631,0,11.9547271599806,1.91634059764904,0,0,2.48753272273933,2.6850582111293,2.03985941045665,1.31629571987425,0.188074806883631,0.293438397998192,"Lrrc3","237387"
"Lrrc30",4.21651431522526,0,0,0,0,0,0.702752385870876,2.89521534868162,3.53304016723284,0.819468562948498,0.412519130942025,NA,"Lrrc30","240131"
"Lrrc31",3.16238573641894,1.22425146238121,4.34717351272023,0.958170298824518,1.13220563139737,0,1.80403110695705,2.06466654010418,1.76061924178226,1.17269338600102,0.240918784691288,0.353272093843298,"Lrrc31","320352"
"Lrrc32",38.4756931264305,44.0730526457235,70.6415695817037,0,0,0,25.5317192256429,8.02410223214203,1.31990914614405,6.07928375644901,1.20720563328972e-09,2.33774930300558e-08,"Lrrc32","434215"
"Lrrc34",0.527064289403157,1.22425146238121,0,0,0,0,0.291885958630728,1.53058070860726,4.04614451039575,0.378281276082637,0.705221653342238,NA,"Lrrc34","71827"
"Lrrc36",0,0,0,0.958170298824518,2.26441126279475,3.32354779556986,1.09102155953152,-3.73310001304626,2.34774741455822,-1.59007736091948,0.111817368309271,NA,"Lrrc36","270091"
"Lrrc38",7.3789000516442,2.44850292476242,4.34717351272023,0,0,0,2.36242941485447,4.61904211179399,1.85292893325549,2.49283284906054,0.0126728489134595,0.0367029525075092,"Lrrc38","242735"
"Lrrc39",14.2307358138852,12.2425146238121,16.3019006727009,0.958170298824518,0,5.53924632594976,8.21209462252874,2.73404349706381,1.04248908995338,2.62261113656938,0.00872588033948107,0.0271392268940719,"Lrrc39","109245"
"Lrrc3b",0,0,0,1.91634059764904,1.13220563139737,2.21569853037991,0.877374126571053,-3.42619258457169,2.50240247209801,-1.36916128511461,0.170948864815357,NA,"Lrrc3b","218763"
"Lrrc4",29.5156002065768,68.5580818933477,152.151072945208,2.87451089647355,2.26441126279475,4.43139706075981,43.2991790441934,4.70420522715452,0.810336678186799,5.80524781092299,6.42708745105408e-09,1.05907223649978e-07,"Lrrc4","192198"
"Lrrc40",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Lrrc40","67144"
"Lrrc41",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Lrrc41","230654"
"Lrrc42",0,0,0,1.91634059764904,6.79323378838425,2.21569853037991,1.8208788194022,-4.47209180022086,2.02052115891559,-2.21333579234628,0.0268745037320238,0.0667631173141336,"Lrrc42","77809"
"Lrrc43",0.527064289403157,0,2.17358675636011,0,0,0,0.450108507627212,2.19589566064016,3.59254642510308,0.611236543888827,0.54104299364848,NA,"Lrrc43","381741"
"Lrrc45",0,1.22425146238121,0,1.91634059764904,5.66102815698687,1.10784926518995,1.65157824703451,-3.12903891076083,1.99918105646769,-1.56516034435093,0.117545317193242,0.204496696004176,"Lrrc45","217366"
"Lrrc46",3.16238573641894,1.22425146238121,2.17358675636011,0,0,0,1.09337065919338,3.50504706518508,2.32013886485916,1.5107057246756,0.13086344323483,NA,"Lrrc46","69297"
"Lrrc47",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Lrrc47","72946"
"Lrrc48",0,0,0,12.4562138847187,7.92543941978162,8.86279412151962,4.87407457100333,-5.90132060891433,1.55561182189809,-3.79356888771506,0.000148497408309422,0.000864903675619972,"Lrrc48",NA
"Lrrc49",2.63532144701579,7.34550877428725,2.17358675636011,1.91634059764904,1.13220563139737,1.10784926518995,2.71846874531659,1.50089871150714,1.38315798189301,1.08512457084114,0.277866486161692,0.394741519564642,"Lrrc49","102747"
"Lrrc4b",1.05412857880631,0,0,7.66536239059614,10.1898506825764,1.10784926518995,3.3361984861948,-3.70361061246871,1.67424556131754,-2.21210717115725,0.0269592607498949,0.0669376871965101,"Lrrc4b","272381"
"Lrrc4c",4.74357860462841,8.56976023666846,5.43396689090028,2.87451089647355,3.39661689419212,7.75494485632967,5.46222972986542,0.402943598700032,0.975070639135791,0.413245546042861,0.679426721514794,0.765482149773329,"Lrrc4c","241568"
"Lrrc51",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc51","69358"
"Lrrc52",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc52","240899"
"Lrrc55",0.527064289403157,4.89700584952483,0,2.87451089647355,0,3.32354779556986,1.93702147182857,-0.27384754776948,1.84584642253623,-0.14835879324847,0.882059618356686,0.917418079976591,"Lrrc55","241528"
"Lrrc56",8.43302863045051,12.2425146238121,3.26038013454017,0,0,0,3.98932056480046,5.34826005908873,1.65625583456127,3.22912677346459,0.00124168838549817,0.00540045654877831,"Lrrc56","70552"
"Lrrc57",2.63532144701579,2.44850292476242,0,0,1.13220563139737,0,1.03600500052926,2.17418576507747,2.44391462379657,0.88963245438579,0.373663273735522,NA,"Lrrc57","66606"
"Lrrc58",19592.0337656942,51626.6841686156,164712.230810213,54601.3344785151,65729.0657251432,33799.3732316803,65010.1203633102,0.614207930588814,0.658228521819281,0.933122631774147,0.35075665519855,0.471466703605701,"Lrrc58","320184"
"Lrrc59",2.10825715761263,0,1.08679337818006,2.87451089647355,4.5288225255895,6.64709559113972,2.87424659149924,-1.96745941842588,1.4005809288111,-1.40474525816654,0.160097042458958,0.259184139984839,"Lrrc59","98238"
"Lrrc6",1.05412857880631,3.67275438714363,0,0.958170298824518,1.13220563139737,1.10784926518995,1.32085136022696,0.518442788108192,1.90288320405811,0.272451187231331,0.785275118963724,0.846970176079179,"Lrrc6","54562"
"Lrrc61",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"Lrrc61","243371"
"Lrrc63",0,0,0,0,0,2.21569853037991,0.369283088396651,-2.16882890809699,4.03342870604725,-0.53771346072023,0.59077488477755,NA,"Lrrc63","70859"
"Lrrc66",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc66","231296"
"Lrrc69",0.527064289403157,0,0,0.958170298824518,1.13220563139737,4.43139706075981,1.17480621339748,-2.8061141343001,2.18782398318486,-1.28260507054831,0.199630472836033,NA,"Lrrc69","73314"
"Lrrc7",6.85183576224104,8.56976023666846,10.8679337818006,133.185671536608,76.9899829350215,95.2750368063359,55.2900368431126,-3.56966565441307,0.535433257116991,-6.66687324137041,2.61310593797951e-11,6.83011827927058e-10,"Lrrc7","242274"
"Lrrc71",0,4.89700584952483,0,3.83268119529807,1.13220563139737,6.64709559113972,2.75149804456,-1.37260423912981,1.69774339953268,-0.808487454292344,0.418810025339496,0.538682827216039,"Lrrc71","74485"
"Lrrc72",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc72","71156"
"Lrrc73",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc73","224813"
"Lrrc74a",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc74a","627607"
"Lrrc74b",3.16238573641894,3.67275438714363,0,0,0,0,1.13919002059376,3.54977814278594,2.57814952417152,1.37687054591089,0.168552275053681,NA,"Lrrc74b","74685"
"Lrrc75a",0,0,0,4.79085149412259,0,1.10784926518995,0.983116793218757,-3.60089161798214,2.76662860159687,-1.30154499809036,0.193071972508933,NA,"Lrrc75a","192976"
"Lrrc75b",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc75b","192734"
"Lrrc8a",50.0711074932999,17.1395204733369,94.5510239016649,4.79085149412259,6.79323378838425,13.2941911822794,31.1066547221813,2.70995967798025,0.743630540335955,3.64422859334953,0.000268194977082811,0.00143669111398425,"Lrrc8a","241296"
"Lrrc8b",11.0683500774663,17.1395204733369,20.6490741854211,0.958170298824518,0,4.43139706075981,9.04108534930144,3.1818556511224,1.04253413929721,3.05203976655129,0.00227291986786443,0.00898667125103475,"Lrrc8b","433926"
"Lrrc8c",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Lrrc8c","100604"
"Lrrc8d",7.3789000516442,3.67275438714363,6.52076026908034,0,0,0,2.92873578464469,4.91746565106083,1.7345709717007,2.83497517904349,0.00458292461876812,0.0160299632325073,"Lrrc8d","231549"
"Lrrc8e",0,0,0,36.4104713553317,21.5119069965501,27.6962316297488,14.2697683302718,-7.45046776606946,1.36212048397696,-5.4697567900282,4.50653551919642e-08,6.25960143059063e-07,"Lrrc8e","72267"
"Lrrc9",48.4899146250905,28.1577836347678,46.7321152617425,19.1634059764904,40.7594027303055,19.9412867734192,33.8739848336359,0.639530352246006,0.558432391403403,1.14522431379525,0.252116249012583,0.365599567439401,"Lrrc9","78257"
"Lrrcc1",6.32477147283789,9.79401169904967,13.0415205381607,1.91634059764904,1.13220563139737,0,5.36814165651577,3.20358443283411,1.24950423371742,2.56388441622408,0.0103508007682324,0.0311500458158539,"Lrrcc1","71710"
"Lrrd1",3.6894500258221,6.12125731190604,2.17358675636011,19.1634059764904,18.115290102358,4.43139706075981,8.9490645389494,-1.82229869683153,0.909667116652856,-2.00325884433058,0.0451495124938412,0.0990901968858462,"Lrrd1","242838"
"Lrrfip1",6.85183576224104,4.89700584952483,15.2151072945208,14.3725544823678,9.05764505117899,11.0784926518995,10.2454401819555,-0.370596524273773,0.778603612633885,-0.475975860194262,0.634091575825029,0.729428704894874,"Lrrfip1","16978"
"Lrrfip2",5.79770718343473,3.67275438714363,2.17358675636011,0.958170298824518,3.39661689419212,2.21569853037991,3.03575567505584,0.877587652312459,1.268470745081,0.691846978509875,0.489033430782066,0.60295373155098,"Lrrfip2","71268"
"Lrriq1",9.48715720925683,30.6062865595302,27.1698344545014,21.0797465741394,21.5119069965501,25.4805330993689,22.5559108155578,-0.0461750309839315,0.632894705409143,-0.0729584725378309,0.941839163514824,0.959101545266223,"Lrriq1","74978"
"Lrriq3",4.21651431522526,3.67275438714363,0,14.3725544823678,15.8508788395632,14.4020404474694,8.75245707862821,-2.42394674134369,0.928786843001387,-2.60979874942099,0.0090595502453912,0.0278989980278849,"Lrriq3","74435"
"Lrriq4",211.352780050666,238.729035164336,394.505996279361,0.958170298824518,6.79323378838425,5.53924632594976,142.979743651253,6.02460899684615,0.641966618077907,9.38461413287228,6.31472333003348e-21,6.08222007646032e-19,"Lrriq4","68307"
"Lrrk1",2.10825715761263,8.56976023666846,3.26038013454017,2.87451089647355,2.26441126279475,3.32354779556986,3.73347791394324,0.666581787556744,1.16948126239544,0.569980733330766,0.568690765756345,0.67234251406042,"Lrrk1","233328"
"Lrrk2",3.16238573641894,41.6245497209611,3.26038013454017,46.9503446424014,6.79323378838425,37.6668750164584,23.2429615065274,-0.958726718617517,0.995706275252195,-0.962860978630158,0.335617294288893,0.455851878534972,"Lrrk2","66725"
"Lrrn1",2.10825715761263,1.22425146238121,0,0.958170298824518,1.13220563139737,3.32354779556986,1.4577387242976,-0.605721511685275,1.80417282979426,-0.335733640193633,0.737071735569183,0.810633771153506,"Lrrn1","16979"
"Lrrn2",5.27064289403157,13.4667660861933,2.17358675636011,0,1.13220563139737,0,3.67386689466373,4.17704323605376,1.68167869931801,2.48385332926422,0.0129969327089582,0.0373371548206456,"Lrrn2","16980"
"Lrrn3",2.63532144701579,2.44850292476242,1.08679337818006,1.91634059764904,0,3.32354779556986,1.90175102386286,0.24925345328856,1.60493221566506,0.155304660754955,0.87658114144683,0.913302534347873,"Lrrn3","16981"
"Lrrn4",0.527064289403157,0,0,2.87451089647355,3.39661689419212,2.21569853037991,1.50231510174146,-3.1878088899142,1.96454169654961,-1.6226730618714,0.104659312888941,0.187381432404377,"Lrrn4","320974"
"Lrrn4cl",0,0,1.08679337818006,0,0,0,0.181132229696676,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"Lrrn4cl","68852"
"Lrrtm1",0,0,0,3.83268119529807,9.05764505117899,2.21569853037991,2.51767079614283,-4.94206969377387,1.85299114097435,-2.66707680597718,0.00765141836179012,0.0243688030178021,"Lrrtm1","74342"
"Lrrtm2",11.0683500774663,14.6910175485745,15.2151072945208,7.66536239059614,4.5288225255895,5.53924632594976,9.78465102711617,1.18778462828219,0.763917893053343,1.55485902226307,0.119979648557782,0.207507390003865,"Lrrtm2","107065"
"Lrrtm3",34.2591788112052,172.61945619575,176.060527265169,1.91634059764904,18.115290102358,8.86279412151962,68.6389311822752,3.73850415521237,0.778512477485604,4.80211205771137,1.57000786428129e-06,1.57178523167482e-05,"Lrrtm3","216028"
"Lrrtm4",0,1.22425146238121,0,0,0,1.10784926518995,0.388683454595194,-0.154943634672758,3.85474409196321,-0.0401955696607206,0.967937209676024,NA,"Lrrtm4","243499"
"Lrsam1",2.10825715761263,2.44850292476242,1.08679337818006,2.87451089647355,0,3.32354779556986,1.97360202543309,-0.140588528578423,1.57909390087557,-0.0890311389971615,0.929057163035651,0.949913731008221,"Lrsam1","227738"
"Lrtm1",0,0,1.08679337818006,0.958170298824518,0,0,0.340827279500762,-0.152089953988784,4.04536074572153,-0.0375961412463987,0.970009684587815,NA,"Lrtm1","319476"
"Lrtm2",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"Lrtm2","211187"
